created_at,dominant_color,image_square_url,image_medium_url,is_repin,repin_count,like_count
2013-12-17 04:31:53,#f3f1e2,http://media-cache-ak0.pinimg.com/45x45/51/5f/d1/515fd18ccb23f3791764f214ef8b6dd6.jpg,http://media-cache-ak0.pinimg.com/200x/51/5f/d1/515fd18ccb23f3791764f214ef8b6dd6.jpg,False,1,0
2013-12-17 03:32:03,#6e6c6a,http://media-cache-ec0.pinimg.com/45x45/7b/13/0a/7b130acb63d4b732e4117e17e7d41128.jpg,http://media-cache-ec0.pinimg.com/200x/7b/13/0a/7b130acb63d4b732e4117e17e7d41128.jpg,False,0,1
2013-12-17 02:28:37,#95785e,http://media-cache-ak0.pinimg.com/45x45/70/55/a8/7055a8462f246256ff387b61d3d4efe7.jpg,http://media-cache-ak0.pinimg.com/200x/70/55/a8/7055a8462f246256ff387b61d3d4efe7.jpg,False,1,0
2013-12-17 02:14:01,#d9d8d3,http://media-cache-ec0.pinimg.com/45x45/9f/78/24/9f7824d428ea12a414d9cc628b5e2aa8.jpg,http://media-cache-ec0.pinimg.com/200x/9f/78/24/9f7824d428ea12a414d9cc628b5e2aa8.jpg,False,0,0
2013-12-17 02:13:10,#e3e2e7,http://media-cache-ak0.pinimg.com/45x45/ec/90/22/ec9022ba135771a61e6207dd8efdc1a2.jpg,http://media-cache-ak0.pinimg.com/200x/ec/90/22/ec9022ba135771a61e6207dd8efdc1a2.jpg,False,3,0
2013-12-17 02:12:34,#ffffff,http://media-cache-ak0.pinimg.com/45x45/34/6c/55/346c551bd0785cac3c585837eccc9dc3.jpg,http://media-cache-ak0.pinimg.com/200x/34/6c/55/346c551bd0785cac3c585837eccc9dc3.jpg,False,0,0
2013-12-17 02:12:04,#2f2f2f,http://media-cache-ec0.pinimg.com/45x45/b7/00/98/b70098aa684265c40a21ed202a44da8c.jpg,http://media-cache-ec0.pinimg.com/200x/b7/00/98/b70098aa684265c40a21ed202a44da8c.jpg,False,0,0
2013-12-16 18:56:50,#d4ccbf,http://media-cache-ec0.pinimg.com/45x45/8b/d4/0d/8bd40d18938e46a0370c1f22e7d079cd.jpg,http://media-cache-ec0.pinimg.com/200x/8b/d4/0d/8bd40d18938e46a0370c1f22e7d079cd.jpg,False,0,0
2013-12-15 04:51:31,#ffffff,http://media-cache-ec0.pinimg.com/45x45/4a/1c/94/4a1c94551fc9a131534a0947fd57cf1c.jpg,http://media-cache-ec0.pinimg.com/200x/4a/1c/94/4a1c94551fc9a131534a0947fd57cf1c.jpg,False,0,0
2013-12-15 04:47:48,#75603e,http://media-cache-ak0.pinimg.com/45x45/cc/f0/69/ccf0695327c89d7336af9826d31051e4.jpg,http://media-cache-ak0.pinimg.com/200x/cc/f0/69/ccf0695327c89d7336af9826d31051e4.jpg,False,0,0
2013-12-15 04:47:27,#4a402d,http://media-cache-ak0.pinimg.com/45x45/b1/b7/10/b1b7105c2e8f783e29e91aca7ad26e1f.jpg,http://media-cache-ak0.pinimg.com/200x/b1/b7/10/b1b7105c2e8f783e29e91aca7ad26e1f.jpg,False,2,0
2013-12-15 01:13:01,#f8f8f8,http://media-cache-ec0.pinimg.com/45x45/2e/09/30/2e09300603a802c6b774adde6c83a1cc.jpg,http://media-cache-ec0.pinimg.com/200x/2e/09/30/2e09300603a802c6b774adde6c83a1cc.jpg,False,0,2
2013-12-14 17:58:15,#f9f6f4,http://media-cache-ec0.pinimg.com/45x45/08/32/a3/0832a3c4a04d0404deffd82316278674.jpg,http://media-cache-ec0.pinimg.com/200x/08/32/a3/0832a3c4a04d0404deffd82316278674.jpg,False,0,0
2013-12-14 17:57:44,#ffffff,http://media-cache-ak0.pinimg.com/45x45/6e/81/0c/6e810cfd42d8591a05de7820ac140eec.jpg,http://media-cache-ak0.pinimg.com/200x/6e/81/0c/6e810cfd42d8591a05de7820ac140eec.jpg,False,0,0
2013-12-14 17:56:38,#dbdbd8,http://media-cache-ak0.pinimg.com/45x45/5d/6a/6f/5d6a6f467ecb0a867f75c5bd63ad66f7.jpg,http://media-cache-ak0.pinimg.com/200x/5d/6a/6f/5d6a6f467ecb0a867f75c5bd63ad66f7.jpg,False,0,0
2013-12-14 17:56:02,#e0e0dd,http://media-cache-ak0.pinimg.com/45x45/bd/dd/03/bddd03edc03809e62e466eb89f1ddf11.jpg,http://media-cache-ak0.pinimg.com/200x/bd/dd/03/bddd03edc03809e62e466eb89f1ddf11.jpg,False,1,0
2013-12-14 17:55:30,#e0e0dd,http://media-cache-ec0.pinimg.com/45x45/77/dd/8b/77dd8bd03b2bda0aca1c072019722b0b.jpg,http://media-cache-ec0.pinimg.com/200x/77/dd/8b/77dd8bd03b2bda0aca1c072019722b0b.jpg,False,1,0
2013-12-14 17:53:52,#7f8a9c,http://media-cache-ak0.pinimg.com/45x45/b6/bf/d8/b6bfd874e6660f25e1bc0c2d2710aa5c.jpg,http://media-cache-ak0.pinimg.com/200x/b6/bf/d8/b6bfd874e6660f25e1bc0c2d2710aa5c.jpg,False,0,2
2013-12-14 17:51:35,#f1f1f0,http://media-cache-ak0.pinimg.com/45x45/c4/f5/37/c4f537207c70c94db2cc6bc86dd94f31.jpg,http://media-cache-ak0.pinimg.com/200x/c4/f5/37/c4f537207c70c94db2cc6bc86dd94f31.jpg,False,7,1
2013-12-14 17:51:12,#d9d9d9,http://media-cache-ak0.pinimg.com/45x45/5e/6d/cf/5e6dcf89bb9a66b2080addf77c862e74.jpg,http://media-cache-ak0.pinimg.com/200x/5e/6d/cf/5e6dcf89bb9a66b2080addf77c862e74.jpg,False,6,1
2013-12-14 17:43:03,#a2a7a6,http://media-cache-ak0.pinimg.com/45x45/20/77/07/20770778f553b84149b0b68d656a4d09.jpg,http://media-cache-ak0.pinimg.com/200x/20/77/07/20770778f553b84149b0b68d656a4d09.jpg,False,2,0
2013-12-14 17:41:24,#595954,http://media-cache-ak0.pinimg.com/45x45/35/fa/b9/35fab9bc67091f7fff1cffbdf80a97e7.jpg,http://media-cache-ak0.pinimg.com/200x/35/fa/b9/35fab9bc67091f7fff1cffbdf80a97e7.jpg,False,5,1
2013-12-14 17:40:33,#e6e7e8,http://media-cache-ec0.pinimg.com/45x45/37/a6/12/37a6127e0aab24f783c53819dc5d25b8.jpg,http://media-cache-ec0.pinimg.com/200x/37/a6/12/37a6127e0aab24f783c53819dc5d25b8.jpg,False,2,0
2013-12-14 17:39:58,#c5c1bc,http://media-cache-ak0.pinimg.com/45x45/ee/95/1f/ee951faf41e1191ca720d3a7144788f1.jpg,http://media-cache-ak0.pinimg.com/200x/ee/95/1f/ee951faf41e1191ca720d3a7144788f1.jpg,False,3,0
2013-12-13 13:05:46,#fefefe,http://media-cache-ec0.pinimg.com/45x45/f1/0d/93/f10d937c6ad2e27d8ce8e136798efaf3.jpg,http://media-cache-ec0.pinimg.com/200x/f1/0d/93/f10d937c6ad2e27d8ce8e136798efaf3.jpg,False,0,1
2013-12-13 12:38:31,#ebebea,http://media-cache-ec0.pinimg.com/45x45/4c/4a/99/4c4a99147677e52cd1ad4f166eeed392.jpg,http://media-cache-ec0.pinimg.com/200x/4c/4a/99/4c4a99147677e52cd1ad4f166eeed392.jpg,False,0,0
2013-12-13 12:18:18,#e4ddd3,http://media-cache-ec0.pinimg.com/45x45/8b/8d/53/8b8d539f0905ba85f8ed764a99854108.jpg,http://media-cache-ec0.pinimg.com/200x/8b/8d/53/8b8d539f0905ba85f8ed764a99854108.jpg,False,1,1
2013-12-13 12:13:33,#f5f5f5,http://media-cache-ak0.pinimg.com/45x45/f9/e9/d6/f9e9d6dc17053274d692ddf76eed0db0.jpg,http://media-cache-ak0.pinimg.com/200x/f9/e9/d6/f9e9d6dc17053274d692ddf76eed0db0.jpg,False,4,2
2013-12-13 12:11:35,#e0e1e9,http://media-cache-ec0.pinimg.com/45x45/47/46/5b/47465b2a9113b81aeb32a113ea051cac.jpg,http://media-cache-ec0.pinimg.com/200x/47/46/5b/47465b2a9113b81aeb32a113ea051cac.jpg,False,1,0
2013-12-13 12:11:12,#dadde2,http://media-cache-ak0.pinimg.com/45x45/8a/3b/10/8a3b10725a630a60d7447d7f9fbc6773.jpg,http://media-cache-ak0.pinimg.com/200x/8a/3b/10/8a3b10725a630a60d7447d7f9fbc6773.jpg,False,0,1
2013-12-13 12:10:01,#6ea5a1,http://media-cache-ec0.pinimg.com/45x45/52/53/30/52533083a78da2a6c1e92b0e8e2b3288.jpg,http://media-cache-ec0.pinimg.com/200x/52/53/30/52533083a78da2a6c1e92b0e8e2b3288.jpg,False,1,0
2013-12-13 12:09:34,#465cad,http://media-cache-ak0.pinimg.com/45x45/c5/81/65/c5816522d16034f9e99fe7eb3b2b23d3.jpg,http://media-cache-ak0.pinimg.com/200x/c5/81/65/c5816522d16034f9e99fe7eb3b2b23d3.jpg,False,1,0
2013-12-13 12:09:02,#ffffff,http://media-cache-ec0.pinimg.com/45x45/83/49/92/83499208c3fa6132b39c52747af6df08.jpg,http://media-cache-ec0.pinimg.com/200x/83/49/92/83499208c3fa6132b39c52747af6df08.jpg,False,0,0
2013-12-13 12:07:15,#c3c4c4,http://media-cache-ak0.pinimg.com/45x45/9a/ae/83/9aae83a4b90ac668fffae79e97025709.jpg,http://media-cache-ak0.pinimg.com/200x/9a/ae/83/9aae83a4b90ac668fffae79e97025709.jpg,False,3,0
2013-12-09 23:43:21,#fdfdfd,http://media-cache-ak0.pinimg.com/45x45/83/f9/c4/83f9c431971d4b59ca82d76371c864f1.jpg,http://media-cache-ak0.pinimg.com/200x/83/f9/c4/83f9c431971d4b59ca82d76371c864f1.jpg,False,0,1
2013-12-09 23:42:45,#f4f4f4,http://media-cache-ak0.pinimg.com/45x45/61/e6/b7/61e6b7d7b29ea7918ff147b4109dd6bd.jpg,http://media-cache-ak0.pinimg.com/200x/61/e6/b7/61e6b7d7b29ea7918ff147b4109dd6bd.jpg,False,0,0
2013-12-09 21:17:21,#eaedec,http://media-cache-ak0.pinimg.com/45x45/93/25/cb/9325cbba1e7b9336007acbd4f23dd777.jpg,http://media-cache-ak0.pinimg.com/200x/93/25/cb/9325cbba1e7b9336007acbd4f23dd777.jpg,False,0,0
2013-12-09 21:16:55,#e73a29,http://media-cache-ec0.pinimg.com/45x45/20/6a/26/206a26a3c9aabf2f4d37cdc68d997647.jpg,http://media-cache-ec0.pinimg.com/200x/20/6a/26/206a26a3c9aabf2f4d37cdc68d997647.jpg,False,5,1
2013-12-09 03:45:23,#d7d5d5,http://media-cache-ec0.pinimg.com/45x45/a0/7b/94/a07b945d150af203b36d3d539587c817.jpg,http://media-cache-ec0.pinimg.com/200x/a0/7b/94/a07b945d150af203b36d3d539587c817.jpg,False,0,0
2013-12-08 17:34:57,#dfdeda,http://media-cache-ec0.pinimg.com/45x45/f3/90/79/f39079a739073856e10be7701decaa1e.jpg,http://media-cache-ec0.pinimg.com/200x/f3/90/79/f39079a739073856e10be7701decaa1e.jpg,False,2,0
2013-12-07 14:38:11,#fafbfc,http://media-cache-ak0.pinimg.com/45x45/be/58/74/be5874f579613c42a8ac7d2e0b5fc095.jpg,http://media-cache-ak0.pinimg.com/200x/be/58/74/be5874f579613c42a8ac7d2e0b5fc095.jpg,False,0,0
2013-12-07 14:04:35,#a7a7a7,http://media-cache-ec0.pinimg.com/45x45/de/a3/29/dea3290a1b81a312e31528d3addaa09a.jpg,http://media-cache-ec0.pinimg.com/200x/de/a3/29/dea3290a1b81a312e31528d3addaa09a.jpg,False,0,0
2013-12-07 14:03:14,#29271c,http://media-cache-ak0.pinimg.com/45x45/eb/ec/4f/ebec4fe41c8cb10e2bbb6e7c9d783ef3.jpg,http://media-cache-ak0.pinimg.com/200x/eb/ec/4f/ebec4fe41c8cb10e2bbb6e7c9d783ef3.jpg,False,0,0
2013-12-07 14:03:03,#3a433c,http://media-cache-ak0.pinimg.com/45x45/71/7e/b5/717eb54eafc7728548f4a98c0dcad44d.jpg,http://media-cache-ak0.pinimg.com/200x/71/7e/b5/717eb54eafc7728548f4a98c0dcad44d.jpg,False,1,0
2013-12-07 04:24:07,#8d8585,http://media-cache-ec0.pinimg.com/45x45/83/12/c6/8312c6e07d27265505e16a59e778e8c2.jpg,http://media-cache-ec0.pinimg.com/200x/83/12/c6/8312c6e07d27265505e16a59e778e8c2.jpg,False,2,2
2013-12-07 04:23:41,#767778,http://media-cache-ec0.pinimg.com/45x45/19/cf/6f/19cf6fa41b69b560a685db40924c76f4.jpg,http://media-cache-ec0.pinimg.com/200x/19/cf/6f/19cf6fa41b69b560a685db40924c76f4.jpg,False,3,2
2013-12-07 04:22:50,#626f72,http://media-cache-ak0.pinimg.com/45x45/50/bc/ad/50bcad8ffea53edc57d7ce015a190f6a.jpg,http://media-cache-ak0.pinimg.com/200x/50/bc/ad/50bcad8ffea53edc57d7ce015a190f6a.jpg,False,1,1
2013-12-07 04:21:26,#655e48,http://media-cache-ak0.pinimg.com/45x45/d6/ff/c7/d6ffc73f8db3734d1a6149f7047c31a4.jpg,http://media-cache-ak0.pinimg.com/200x/d6/ff/c7/d6ffc73f8db3734d1a6149f7047c31a4.jpg,False,0,0
2013-12-07 04:20:31,#978878,http://media-cache-ak0.pinimg.com/45x45/a6/c0/b7/a6c0b7c9ff073ab6580aa8b64d1e1a1f.jpg,http://media-cache-ak0.pinimg.com/200x/a6/c0/b7/a6c0b7c9ff073ab6580aa8b64d1e1a1f.jpg,False,5,2
2013-12-07 03:43:37,#c8663b,http://media-cache-ec0.pinimg.com/45x45/2f/15/8e/2f158ef76e4d798ad1b35e772430b86a.jpg,http://media-cache-ec0.pinimg.com/200x/2f/15/8e/2f158ef76e4d798ad1b35e772430b86a.jpg,False,0,0
2013-12-06 23:52:26,#b0a89d,http://media-cache-ec0.pinimg.com/45x45/85/6c/ce/856cce0b84d63093380e3386d836c4eb.jpg,http://media-cache-ec0.pinimg.com/200x/85/6c/ce/856cce0b84d63093380e3386d836c4eb.jpg,True,0,0
2013-12-06 20:28:05,#b2b2b1,http://media-cache-ak0.pinimg.com/45x45/6f/ee/de/6feede03f50598b924ff6d75ae0bb220.jpg,http://media-cache-ak0.pinimg.com/200x/6f/ee/de/6feede03f50598b924ff6d75ae0bb220.jpg,True,1,0
2013-12-06 20:27:21,#a1896b,http://media-cache-ec0.pinimg.com/45x45/b6/42/a1/b642a1ab61b4e2c07edc5a52278f0a89.jpg,http://media-cache-ec0.pinimg.com/200x/b6/42/a1/b642a1ab61b4e2c07edc5a52278f0a89.jpg,True,2,1
2013-12-06 20:27:00,#b2b0ae,http://media-cache-ec0.pinimg.com/45x45/f3/32/8b/f3328b36a66d005649e5db2947dc459b.jpg,http://media-cache-ec0.pinimg.com/200x/f3/32/8b/f3328b36a66d005649e5db2947dc459b.jpg,True,1,0
2013-12-06 20:26:06,#a6a6a5,http://media-cache-ec0.pinimg.com/45x45/4b/88/62/4b88624015b17bd0005b221ff9007d18.jpg,http://media-cache-ec0.pinimg.com/200x/4b/88/62/4b88624015b17bd0005b221ff9007d18.jpg,True,1,0
2013-12-06 20:25:30,#474848,http://media-cache-ak0.pinimg.com/45x45/21/01/e0/2101e0eeedda61e0367fb15962b83523.jpg,http://media-cache-ak0.pinimg.com/200x/21/01/e0/2101e0eeedda61e0367fb15962b83523.jpg,True,0,0
2013-12-06 20:25:12,#e1e1e1,http://media-cache-cd0.pinimg.com/45x45/39/a6/4d/39a64df98eb69d8c88b66ea3ee1e8cbc.jpg,http://media-cache-cd0.pinimg.com/200x/39/a6/4d/39a64df98eb69d8c88b66ea3ee1e8cbc.jpg,True,0,0
2013-12-06 14:50:56,#928989,http://media-cache-ec0.pinimg.com/45x45/2e/1f/48/2e1f48402d1f484655518fbf3e514039.jpg,http://media-cache-ec0.pinimg.com/200x/2e/1f/48/2e1f48402d1f484655518fbf3e514039.jpg,True,1,0
2013-12-05 03:21:44,#877f77,http://media-cache-ak0.pinimg.com/45x45/97/be/01/97be01c79b42c68ab8a6fc960837957f.jpg,http://media-cache-ak0.pinimg.com/200x/97/be/01/97be01c79b42c68ab8a6fc960837957f.jpg,False,0,0
2013-12-05 03:20:24,#838469,http://media-cache-ak0.pinimg.com/45x45/19/88/9b/19889bac4967b38265017398fa9b8a58.jpg,http://media-cache-ak0.pinimg.com/200x/19/88/9b/19889bac4967b38265017398fa9b8a58.jpg,False,0,0
2013-12-05 03:18:05,#e1dee0,http://media-cache-ec0.pinimg.com/45x45/41/61/11/416111882cc19cce2fbf3c16b288d676.jpg,http://media-cache-ec0.pinimg.com/200x/41/61/11/416111882cc19cce2fbf3c16b288d676.jpg,False,0,0
2013-12-05 03:15:36,#d3492d,http://media-cache-ak0.pinimg.com/45x45/d6/16/d9/d616d9d7ebe3f0e8b8ba500d483d057f.jpg,http://media-cache-ak0.pinimg.com/200x/d6/16/d9/d616d9d7ebe3f0e8b8ba500d483d057f.jpg,False,0,0
2013-12-05 03:11:21,#cdcec6,http://media-cache-ec0.pinimg.com/45x45/21/49/1c/21491c5810f098f0b868f1152030e132.jpg,http://media-cache-ec0.pinimg.com/200x/21/49/1c/21491c5810f098f0b868f1152030e132.jpg,False,0,0
2013-12-05 03:10:35,#d3d5d5,http://media-cache-ec0.pinimg.com/45x45/54/27/46/5427469044b2f650fc51022b55b04957.jpg,http://media-cache-ec0.pinimg.com/200x/54/27/46/5427469044b2f650fc51022b55b04957.jpg,False,0,0
2013-12-05 03:10:00,#c3ac9a,http://media-cache-ak0.pinimg.com/45x45/92/1f/5b/921f5b60ecdfc171c0d6fd36b7e1287c.jpg,http://media-cache-ak0.pinimg.com/200x/92/1f/5b/921f5b60ecdfc171c0d6fd36b7e1287c.jpg,False,6,4
2013-12-05 03:07:44,#898990,http://media-cache-ak0.pinimg.com/45x45/81/7b/ef/817beff9c2017edcec5d6b9bc25ce7c9.jpg,http://media-cache-ak0.pinimg.com/200x/81/7b/ef/817beff9c2017edcec5d6b9bc25ce7c9.jpg,False,1,0
2013-12-05 03:07:14,#e0e1e3,http://media-cache-ec0.pinimg.com/45x45/7b/a6/9a/7ba69acf5e91f7e95be7f41a6623cda0.jpg,http://media-cache-ec0.pinimg.com/200x/7b/a6/9a/7ba69acf5e91f7e95be7f41a6623cda0.jpg,False,1,0
2013-12-05 03:06:56,#313e51,http://media-cache-ak0.pinimg.com/45x45/8e/cf/20/8ecf202284af0278ba7f0ab4398cabc6.jpg,http://media-cache-ak0.pinimg.com/200x/8e/cf/20/8ecf202284af0278ba7f0ab4398cabc6.jpg,False,0,0
2013-12-05 02:59:45,#fbfbfb,http://media-cache-ak0.pinimg.com/45x45/f5/91/db/f591dbb8ce0947c7547f96511c23be27.jpg,http://media-cache-ak0.pinimg.com/200x/f5/91/db/f591dbb8ce0947c7547f96511c23be27.jpg,False,1,0
2013-12-05 02:59:18,#c4d1d8,http://media-cache-ec0.pinimg.com/45x45/9c/1b/fb/9c1bfb645c950680789aabbe115de551.jpg,http://media-cache-ec0.pinimg.com/200x/9c/1b/fb/9c1bfb645c950680789aabbe115de551.jpg,False,0,0
2013-12-05 02:57:31,#ffffff,http://media-cache-ec0.pinimg.com/45x45/43/00/cd/4300cd4d5fc3a30bc1ce9b1bd609d790.jpg,http://media-cache-ec0.pinimg.com/200x/43/00/cd/4300cd4d5fc3a30bc1ce9b1bd609d790.jpg,False,0,0
2013-12-05 02:53:26,#f6eae3,http://media-cache-ec0.pinimg.com/45x45/f7/22/db/f722db918185b9e3c2f71ec921851343.jpg,http://media-cache-ec0.pinimg.com/200x/f7/22/db/f722db918185b9e3c2f71ec921851343.jpg,False,0,0
2013-12-05 02:48:07,#dccdbb,http://media-cache-cd0.pinimg.com/45x45/29/5a/87/295a87701fb1961fbb384b188caaed64.jpg,http://media-cache-cd0.pinimg.com/200x/29/5a/87/295a87701fb1961fbb384b188caaed64.jpg,False,0,0
2013-12-04 23:16:45,#eeeeee,http://media-cache-ec0.pinimg.com/45x45/34/dc/9c/34dc9c51e93b8867221d63bb0d642d04.jpg,http://media-cache-ec0.pinimg.com/200x/34/dc/9c/34dc9c51e93b8867221d63bb0d642d04.jpg,False,11,6
2013-12-04 23:06:14,#4d4847,http://media-cache-ec0.pinimg.com/45x45/25/14/83/2514831ea7165aee4fe804b24e774711.jpg,http://media-cache-ec0.pinimg.com/200x/25/14/83/2514831ea7165aee4fe804b24e774711.jpg,False,0,0
2013-12-04 21:42:54,#ededed,http://media-cache-cd0.pinimg.com/45x45/d0/55/3d/d0553d69e0bc30ea386150b246ca3282.jpg,http://media-cache-cd0.pinimg.com/200x/d0/55/3d/d0553d69e0bc30ea386150b246ca3282.jpg,False,2,0
2013-12-04 21:42:37,#e8ecee,http://media-cache-ec0.pinimg.com/45x45/69/74/cf/6974cf6287feff1dad9968b2a6606c9c.jpg,http://media-cache-ec0.pinimg.com/200x/69/74/cf/6974cf6287feff1dad9968b2a6606c9c.jpg,False,0,0
2013-12-04 21:42:23,#ebeef0,http://media-cache-ak0.pinimg.com/45x45/8f/9a/66/8f9a669ce1f9ca4846ff660e7da93271.jpg,http://media-cache-ak0.pinimg.com/200x/8f/9a/66/8f9a669ce1f9ca4846ff660e7da93271.jpg,False,0,0
2013-12-04 21:41:11,#f3eeee,http://media-cache-ec0.pinimg.com/45x45/47/43/b7/4743b76f77bd2ecdf36baf9158f3bcc9.jpg,http://media-cache-ec0.pinimg.com/200x/47/43/b7/4743b76f77bd2ecdf36baf9158f3bcc9.jpg,False,1,0
2013-12-04 20:53:06,#fbfaf8,http://media-cache-ec0.pinimg.com/45x45/d4/63/84/d4638442329b09bf353f086b3efcda82.jpg,http://media-cache-ec0.pinimg.com/200x/d4/63/84/d4638442329b09bf353f086b3efcda82.jpg,False,0,0
2013-12-01 21:34:44,#f4f3f2,http://media-cache-ak0.pinimg.com/45x45/30/a3/c4/30a3c4d9de448112de01ced3bc31680b.jpg,http://media-cache-ak0.pinimg.com/200x/30/a3/c4/30a3c4d9de448112de01ced3bc31680b.jpg,False,0,0
2013-12-01 19:54:40,#ececec,http://media-cache-ec0.pinimg.com/45x45/7f/96/ec/7f96ec92a6006dad73e0dbe94a313981.jpg,http://media-cache-ec0.pinimg.com/200x/7f/96/ec/7f96ec92a6006dad73e0dbe94a313981.jpg,False,1,0
2013-12-01 15:37:07,#ececea,http://media-cache-ec0.pinimg.com/45x45/bb/68/9c/bb689c63f7ab270cea68cac5e552b2fd.jpg,http://media-cache-ec0.pinimg.com/200x/bb/68/9c/bb689c63f7ab270cea68cac5e552b2fd.jpg,False,0,0
2013-12-01 15:36:35,#cbcbcb,http://media-cache-ec0.pinimg.com/45x45/ce/66/00/ce6600b2d63aa0770523b031bbe87d9f.jpg,http://media-cache-ec0.pinimg.com/200x/ce/66/00/ce6600b2d63aa0770523b031bbe87d9f.jpg,False,0,0
2013-12-01 15:36:17,#c5c6c6,http://media-cache-ec0.pinimg.com/45x45/f7/23/2f/f7232fd1c89d799f2934701404f2c813.jpg,http://media-cache-ec0.pinimg.com/200x/f7/23/2f/f7232fd1c89d799f2934701404f2c813.jpg,False,0,0
2013-12-01 15:35:12,#4e6872,http://media-cache-ak0.pinimg.com/45x45/4f/c5/cf/4fc5cfc8fc1fb19a88ac38f9795ed531.jpg,http://media-cache-ak0.pinimg.com/200x/4f/c5/cf/4fc5cfc8fc1fb19a88ac38f9795ed531.jpg,False,0,0
2013-12-01 15:34:43,#cecece,http://media-cache-ec0.pinimg.com/45x45/2b/08/f7/2b08f70efbf6bbfe437c897de6d37cdb.jpg,http://media-cache-ec0.pinimg.com/200x/2b/08/f7/2b08f70efbf6bbfe437c897de6d37cdb.jpg,False,1,0
2013-12-01 15:33:46,#101010,http://media-cache-ak0.pinimg.com/45x45/25/47/59/2547596020343986858c02364920e4e8.jpg,http://media-cache-ak0.pinimg.com/200x/25/47/59/2547596020343986858c02364920e4e8.jpg,False,0,0
2013-12-01 15:30:01,#d07fa6,http://media-cache-ec0.pinimg.com/45x45/72/b9/e3/72b9e3b4ce5bc272ae8e5af8356e4cd5.jpg,http://media-cache-ec0.pinimg.com/200x/72/b9/e3/72b9e3b4ce5bc272ae8e5af8356e4cd5.jpg,False,1,0
2013-12-01 15:29:30,#c1c1bd,http://media-cache-ec0.pinimg.com/45x45/63/a9/4b/63a94b8d986c698d127f9520946f4f3b.jpg,http://media-cache-ec0.pinimg.com/200x/63/a9/4b/63a94b8d986c698d127f9520946f4f3b.jpg,False,1,0
2013-12-01 15:29:02,#a7aca4,http://media-cache-ak0.pinimg.com/45x45/9e/fe/93/9efe9379cd1eef77b2006b0dff43c13a.jpg,http://media-cache-ak0.pinimg.com/200x/9e/fe/93/9efe9379cd1eef77b2006b0dff43c13a.jpg,False,1,2
2013-12-01 15:28:52,#616c60,http://media-cache-ak0.pinimg.com/45x45/63/d8/d3/63d8d3629733952fb86dc99457a7cc38.jpg,http://media-cache-ak0.pinimg.com/200x/63/d8/d3/63d8d3629733952fb86dc99457a7cc38.jpg,False,0,1
2013-12-01 15:26:08,#e2e5e7,http://media-cache-ak0.pinimg.com/45x45/9c/c7/a2/9cc7a2e54a306fd4941c73f8f58a9d35.jpg,http://media-cache-ak0.pinimg.com/200x/9c/c7/a2/9cc7a2e54a306fd4941c73f8f58a9d35.jpg,False,2,0
2013-12-01 15:25:35,#e0e3e6,http://media-cache-ak0.pinimg.com/45x45/64/92/6a/64926a7657a6d5c7b5a9b41c1a48f1a8.jpg,http://media-cache-ak0.pinimg.com/200x/64/92/6a/64926a7657a6d5c7b5a9b41c1a48f1a8.jpg,False,1,1
2013-12-01 15:10:14,#cdcdd1,http://media-cache-ak0.pinimg.com/45x45/81/c0/88/81c088487e1851be82025588b3e5a689.jpg,http://media-cache-ak0.pinimg.com/200x/81/c0/88/81c088487e1851be82025588b3e5a689.jpg,False,0,0
2013-12-01 15:09:10,#969899,http://media-cache-cd0.pinimg.com/45x45/9f/e7/fa/9fe7fa863c3d9138f5bda0980621415a.jpg,http://media-cache-cd0.pinimg.com/200x/9f/e7/fa/9fe7fa863c3d9138f5bda0980621415a.jpg,False,0,0
2013-12-01 15:08:13,#ffffff,http://media-cache-ec0.pinimg.com/45x45/74/5c/1e/745c1ec0022e29b775167b21fe070168.jpg,http://media-cache-ec0.pinimg.com/200x/74/5c/1e/745c1ec0022e29b775167b21fe070168.jpg,False,3,0
2013-12-01 15:07:18,#20241a,http://media-cache-ec0.pinimg.com/45x45/2e/54/1f/2e541f0a975042f6768c589e8027977c.jpg,http://media-cache-ec0.pinimg.com/200x/2e/54/1f/2e541f0a975042f6768c589e8027977c.jpg,False,0,0
2013-12-01 15:07:00,#3f3534,http://media-cache-ak0.pinimg.com/45x45/6c/f0/65/6cf065c18fc6e9927c6f1df6f5aac858.jpg,http://media-cache-ak0.pinimg.com/200x/6c/f0/65/6cf065c18fc6e9927c6f1df6f5aac858.jpg,False,1,0
2013-12-01 15:06:31,#252125,http://media-cache-ak0.pinimg.com/45x45/06/30/26/0630263480e482df3bd304f646fc831e.jpg,http://media-cache-ak0.pinimg.com/200x/06/30/26/0630263480e482df3bd304f646fc831e.jpg,False,0,0
2013-11-30 19:54:44,#909280,http://media-cache-ec0.pinimg.com/45x45/a0/8b/2b/a08b2b953a9cd90e2fc026bb2b7a498f.jpg,http://media-cache-ec0.pinimg.com/200x/a0/8b/2b/a08b2b953a9cd90e2fc026bb2b7a498f.jpg,False,0,1
2013-11-29 23:24:40,#c3c3c3,http://media-cache-ec0.pinimg.com/45x45/6b/fb/67/6bfb67721f786b95491c1adac3b9f9c7.jpg,http://media-cache-ec0.pinimg.com/200x/6b/fb/67/6bfb67721f786b95491c1adac3b9f9c7.jpg,False,0,0
